,,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
1995,Madagascar,1342.83,1.365399939,1833.5,1.679,3730.254297,1209.088815,1222.298035,284.1232613,90.3,35.757,395.9800664,21.6,8.0,12.0,121.0,1809.0,137.7865793,13.129,0.264001791,496.07,1.737589148,861.9658489,0.141240958,7.144152477,-52.80035828,118.0365209,147.6279537,612.0200409,46.6158916,2695.465849,184.4024709,2785.90709,1838.9,517.1873012,239.1580669,34.91313029,38.61319933,3.70006904
1995,Malawi,1354.371,1.299274719,1759.7,13.83,2068.891331,994.8970957,628.2908792,209.3383923,225.3,68.252,302.9383045,3.1,-44.0,92.0,203.0,1655.8,167.5402206,9.883,0.21115594,163.214,0.939058776,153.2675391,0.0095,0.136406737,37.74412428,15.26167565,-23.02169867,160.9006151,16.28054388,1912.967539,183.8207645,2138.277041,1517.585,353.3539898,245.9058358,256.7823206,259.4383506,2.65603002
1995,Mozambique,1727.616,0.630579944,1089.4,2.237,3007.149771,1470.770824,338.8681816,188.7371977,436.6,116.676,267.2377462,0.0,-31.0,0.0,153.0,1371.4,86.0729304,15.933,0.362884557,1002.587,1.559858828,1563.894183,2.213595799,0.0,0.0,166.7585179,148.6505785,1250.698682,78.49737538,2653.294183,164.5703058,3092.107778,2730.203,551.6517603,225.7809313,388.8112251,435.4933425,46.68211744
1995,Swaziland,70.125,1.100891266,77.2,4.914,2023.047113,1077.436788,793.2576812,2098.59659,54.0,10.6,196.2962963,0.0,2.0,3.0,8.0,122.2,126.7634855,0.964,0.282406242,9.889,1.329042785,13.1429041,2.259249937,0.0,0.0,0.424795469,1.367693431,13.60972162,14.11796849,90.3429041,140.881454,146.602154,80.014,51.25022897,244.8321386,6.852626457,7.284788987,0.432162529
1995,Zambia,653.791,1.333912519,872.1,-2.821,4946.10853,534.4410843,581.5054199,554.5586422,545.6,43.164,79.11290323,0.1,66.0,61.0,163.0,1256.7,140.9014464,8.919,0.353831161,127.062,2.088657029,265.3889394,0.803904398,0.0375,0.0294,0.389214277,14.16775352,251.5980161,28.20921809,1137.488939,169.1106644,1683.892844,780.853,237.3347176,217.2300315,22.70698438,27.58518125,4.878196875
1995,Zimbabwe,1814.615,0.535926354,972.5,,7535.817933,3990.08726,3095.392375,644.9138154,716.9,42.963,59.92886037,1.0,549.0,330.0,121.5,1798.0,153.8724861,11.685,0.354742097,40.818,1.584545985,64.677998,0.396956406,0.539207987,0.0,0.711257903,3.718761398,60.10537238,5.143805937,1037.177998,159.016292,1754.474954,1855.433,453.1571321,246.4512885,8.58434375,13.93910625,5.3547625
1995,Benin,675.896,1.00518423,679.4,6.045,2814.072248,810.8755422,534.2885088,497.9777469,107.7,73.879,685.9702878,60.0,22.0,63.659,105.47,568.671,100.6319236,5.651,0.341793051,285.68,3.082571802,880.6291124,0.015,0.533538953,0.0,241.5183184,110.9880649,527.6043999,93.36478498,1560.029112,193.9967085,1667.744151,961.576,289.5280277,269.2649333,20.7880582,24.38894775,3.600889544
1995,Burkina Faso,2711.913,0.840550563,2279.5,5.716,2874.821908,810.699423,422.0856282,268.8759734,175.6,56.746,323.1548975,26.667,217.7,9.0,341.99,2293.81,214.5351665,10.692,0.315776153,14.483,1.82381823,26.41435942,0.860174241,0.0527,-0.0158,0.0679,2.554313301,24.59959387,2.30074765,2305.914359,216.8359141,2482.374534,2726.396,639.5204817,291.8458938,32.73138016,46.63936274,13.90798258
1995,Cape Verde,31.066,0.263954162,8.2,7.492,466.6183743,239.473597,67.96858143,1181.31234,79.5,15.68,197.2327044,0.0,19.5,0.0,3.03,95.77,242.4556962,0.395,0.257205574,1.302,1.683886566,2.192420309,1.531659191,0.0,0.0,0.0283,0.260549246,3.435237641,8.696804154,10.39242031,251.1525004,91.4240795,32.368,36.50229475,410.3681155,74.718687,82.47788353,7.759196535
1995,Chad,1549.514,0.566693815,878.1,-0.775,2682.766857,2123.49447,1051.854202,383.3619402,87.933,13.797,156.9035516,9.667,21.7,9.0,143.0,833.201,119.0627322,6.998,0.346493892,116.671,1.781724213,207.8755457,0.00346,0.0,0.0,10.61532548,21.90499737,175.3588263,25.05842046,1085.975546,144.1211527,1173.912011,1666.185,426.927173,228.0288536,19.95315465,22.56089979,2.607745136
1995,Côte d'Ivoire,1157.449,0.887382511,1027.1,5.572,14020.98858,5392.774976,4460.555694,955.3034394,554.35,174.422,314.642374,19.5,60.0,57.2,102.187,1455.113,99.14239967,14.677,0.322911515,983.076,1.746448683,1716.891785,1.692702161,0.940318331,0.0,309.740022,146.3770813,1261.527134,85.95265611,2743.991785,185.0950558,3300.034488,2140.525,826.7980931,282.0930416,0.0,0.0,0.0
1995,Gambia,96.035,0.956942781,91.9,-3.398,431.8915655,322.0855453,176.8387779,383.5626692,103.333,28.79,278.613802,1.667,5.0,5.8,24.0,168.2,149.3783304,1.126,0.329976617,3.426,1.016223961,3.481583289,0.110542167,0.0,0.0,0.0,0.174227654,3.417897802,3.035433217,95.38158329,152.4137636,198.8251255,99.461,38.17369939,260.9021573,2.954225,5.395475,2.44125
1995,Ghana,1327.0,1.310248681,1738.7,4.05,6794.049194,2237.052948,1664.300221,399.7204915,320.9,56.28,175.3817389,32.7,-13.0,92.006,285.0,1561.094,91.84526681,16.997,0.337017315,931.91,3.659942732,3410.737232,0.134806926,2.758823743,-1.348069261,249.3998907,1059.976413,2098.736911,123.4769025,5149.437232,215.3221693,5470.472039,2258.91,997.8742581,301.3002049,96.29072165,105.5755048,9.284783154
1995,Guinea,928.7,0.662754388,615.5,4.68,591.3191712,207.8088536,68.990211,78.16512508,324.6,107.991,332.689464,0.0,15.0,7.775,142.312,804.913,106.3996034,7.565,0.307053583,144.1,2.036366151,293.4403624,0.166730096,1.541408987,0.0,0.965990572,33.50906457,257.5909354,34.05035498,908.9403624,140.4499584,1233.707093,1072.8,401.9204623,239.0208819,6.899561251,8.163531069,1.263969818
1995,Guinea-Bissau,143.009,1.095735233,156.7,4.415,2083.313358,510.9403907,439.9709431,1851.834096,86.567,18.75,216.5952384,0.0,-26.0,2.0,31.0,182.4,162.1333333,1.125,0.302412639,10.308,2.133464251,21.9917495,0.0756,0.0,0.0,0.0,1.756412606,20.31094006,18.05416894,178.6917495,180.1875023,265.3343527,153.317,47.0872211,257.1630231,1.53513125,4.851602386,3.316471136
1995,Liberia,50.0,0.748,37.4,,104.0838359,,,49.68202192,185.3,39.1,211.0091743,0.0,7.0,0.0,8.0,240.5,114.797136,2.095,0.320857843,35.794,2.106892401,75.41410659,0.0802,0.0,0.0,0.0,1.930280784,73.56404027,35.11410037,112.8141066,149.9112364,298.1943211,85.794,90.03954415,242.0117811,143.6847594,166.7610953,23.07633591
1995,Mali,2701.919,0.750355581,2027.4,2.354,3031.387936,1079.311476,518.1517174,308.5382123,101.967,25.35,248.6098444,63.334,102.8,8.0,303.837,1885.463,191.904631,9.825,0.251361295,8.78,1.795544158,15.7648777,0.412232524,0.0,0.0,0.0153,0.330288742,15.83148845,1.611347425,2043.164878,193.5159785,2145.54411,2710.699,428.815053,266.7980496,20.45015068,21.05752833,0.607377656
1995,Mauritania,287.335,0.693963492,199.4,9.82,1530.416694,845.4851973,868.0852708,667.7210709,258.4,52.75,204.1408669,13.0,-10.0,20.0,72.849,344.451,150.2840314,2.292,0.264139591,2.66,0.510901577,1.358998195,1.716907341,0.0,0.0,0.022610349,0.307458484,2.745731047,1.197962935,200.7589982,151.4819943,460.8759055,289.995,169.177617,293.2955524,44.60017797,50.19541546,5.595237491
1995,Niger,7193.938,0.288506796,2075.5,-6.611,2436.133563,604.061485,430.7269989,265.4029375,278.2,21.984,79.02228613,21.334,29.2,15.0,307.993,2092.207,227.9340887,9.179,0.419046149,12.077,4.465615582,53.93123939,5.677237228,0.00126,0.00126,0.335236919,5.435866646,53.83653496,5.865185201,2129.431239,233.7992739,2413.308477,7206.015,534.8328401,313.3780663,22.78577586,26.71875011,3.932974249
1995,Nigeria,18598.0,1.159737606,21568.8,-0.307,71703.43289,6535.100665,20957.96546,651.7605135,1594.15,210.274,131.9035223,212.5,-180.0,848.4,3242.77,18628.83,169.3299096,110.015,0.274885694,5603.6,2.77981077,15576.94763,0.489846307,0.0162,-9.620999294,4160.969766,4185.452461,7230.999029,65.72739199,37145.74763,235.0573015,38740.38747,24201.6,5581.506905,331.4920578,0.0,0.0,0.0
1995,Senegal,1212.43,0.846151943,1025.9,5.363,5670.872446,2294.867114,1878.787384,677.6045461,814.034,192.436,236.3979883,0.8,-31.0,11.0,170.999,1609.601,192.3289521,8.369,0.334326136,18.602,1.296380953,24.11527848,2.528842889,0.0117,0.0,0.118017126,3.717372301,22.79870216,2.724184748,1050.015278,195.0531368,1866.578121,1231.032,351.3137948,303.5922086,21.03792083,22.73718203,1.699261208
1995,Sierra Leone,341.1,0.725886837,247.6,-10.025,1121.741571,175.1525256,74.66094574,287.77362,243.2,83.93,345.1069079,0.0,62.0,1.0,12.86,535.04,137.2601334,3.898,0.309656848,52.8,1.56646485,82.70934406,0.263208321,0.0,0.0,0.0,1.483256301,81.48929608,20.90541203,330.3093441,158.1655454,573.7725524,393.9,156.8364132,244.1227146,27.61751932,35.90325955,8.285740224
1995,Togo,696.14,0.633636912,441.1,6.771,1618.249878,946.0751572,698.6841713,396.1444009,112.75,15.3,135.6984479,24.6,26.0,47.02,77.65,442.83,108.4039168,4.085,0.351757156,169.576,2.379700139,403.5400308,0.233214995,0.767885872,-17.58785781,24.38873067,99.14099571,279.4756335,68.41508776,844.6400308,176.8190045,957.6232458,865.716,139.5253116,243.3638043,4.386935667,7.443650333,3.056714666
1995,Namibia,320.581,0.19339886,62.0,3.226,4802.825926,1940.189421,2220.029825,2909.040536,138.0,47.6,344.9275362,0.0,-9.0,1.0,8.0,191.9,116.2325863,1.651,0.304528049,26.0,2.576775796,66.9961707,0.0,0.0,0.0,0.0,13.39923414,53.59693656,32.46331712,128.9961707,148.6959034,266.9961707,346.581,71.11204329,237.2953784,0.9096875,4.215992146,3.306304646
1995,Congo,14.831,0.350616951,5.2,3.985,4427.169333,2069.451547,3988.916138,1619.893645,113.1,27.888,246.5782493,0.0,-5.0,2.0,12.675,117.225,42.89242591,2.733,0.342886692,105.015,2.661622236,279.5102592,0.340486485,0.186873247,6.857733845,0.116581475,-1.455896895,281.0028449,102.8184577,284.7102592,145.7108836,398.1507456,119.846,145.7992202,235.5544433,9.148675,19.77445779,10.62578279
1995,Afghanistan,2577.011,1.145551959,2952.1,,,,,,1098.0,37.72,34.35336976,0.0,160.0,343.0,381.0,3486.1,176.1546235,19.79,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2952.1,,4050.1,2590.911,,,136.0575488,145.7020904,9.644541627
1995,Bangladesh,10683.381,1.777611413,18990.9,4.77,35893.74633,7529.890141,3872.101509,305.5124936,1818.4,437.107,240.3800044,62.0,800.0,51.0,1917.0,19579.3,166.6507784,117.487,0.21902503,177.2,2.352665019,416.8922414,6.633392048,0.0,0.0,28.97701142,43.73207059,350.8163324,2.98600128,19407.79224,169.6367797,21232.82563,10860.581,1881.394219,202.6394817,613.0755111,625.9835506,12.90803948
1995,India,99450.8,1.724996682,171552.3,7.574,448721.5292,57832.64223,43969.49332,465.2442121,256.4,3.414,13.31513261,4724.8,1600.0,5036.0,13599.0,150048.9,155.5739534,964.486,0.220867844,1445.7,3.731424496,5394.520394,0.479283221,46.66628327,11.0433922,391.9079023,720.2690337,4236.719229,4.392722371,176946.8204,159.9666758,177203.6997,100896.5,47760.23437,248.3755931,353.0569204,481.1956542,128.1387338
1995,Indonesia,15090.598,2.7218537,41074.4,8.22,219164.8573,65252.05915,62846.49982,1099.121651,6627.8,1891.57,285.3993784,98.0,-1900.0,3230.0,5303.0,38179.1,191.4699097,199.4,0.304240934,1681.55,3.433626039,5773.813866,276.2793669,686.0374462,0.0,190.5746958,1743.13961,3430.341481,17.20331736,46848.21387,208.6732271,53752.29323,16772.148,8790.754896,286.280502,20.36156846,20.43093717,0.0694
1995,North Korea,1520.705,2.235015996,3398.8,8.931,,,,,804.0,254.58,316.641791,0.0,255.0,377.0,455.0,3625.8,166.5426485,21.771,0.243063758,56.0,2.517446068,140.9769798,0.000729,0.607659396,0.0,27.51507509,14.09769798,98.75729113,4.536185344,3539.77698,171.0788338,4343.777709,1576.705,1307.663967,249.1348897,564.8119523,564.9354523,0.1235
1995,Nepal,3213.58,1.51264322,4861.0,3.468,5444.67364,1879.35757,1359.707004,252.1265867,100.0,9.85,98.5,0.0,-100.0,249.0,801.0,3811.0,176.4760361,21.595,0.202683843,119.634,1.607679964,192.3331848,1.337713366,0.0,0.0,18.24154589,28.8419109,146.5874413,6.78802692,5053.333185,183.264063,5154.670898,3333.214,854.310997,241.3576218,39.22485881,44.8493138,5.624454991
1995,Pakistan,12260.2,1.879169997,23039.0,5.062,73113.25494,14934.9086,9925.19791,574.1262451,2501.6,426.225,170.3809562,1681.6,-840.0,1002.0,1719.0,19802.0,155.4963996,127.347,0.250204415,103.006,3.662385773,377.2477089,1.805475061,1.565278823,0.0,19.74112837,28.17626983,329.570507,2.587972288,23416.24771,158.0843719,25919.65318,12363.206,9226.399483,297.0975337,119.8718738,143.8547226,23.98284887
1995,Philippines,6451.137,1.779174741,11477.7,4.679,69125.13215,33107.7791,29551.65571,998.1247874,3405.0,542.593,159.3518355,0.0,-644.1,3300.3,1071.3,9867.0,142.4734676,69.255,0.299193013,404.376,2.047471035,827.9481471,24.35909831,12.01379623,0.0,40.02505389,36.69751896,763.5701882,11.02548824,12305.64815,153.4989559,15735.00725,6855.513,4691.213552,264.2499894,25.89682207,65.46550957,39.5686875
1995,Sri Lanka,933.651,2.089431704,1950.8,5.628,15714.29249,5163.878463,4592.011588,862.0490699,1320.0,198.581,150.4401515,1.3,-90.0,42.0,101.0,2727.2,149.6077678,18.229,0.419245283,48.553,3.732390863,181.2187736,15.08025283,2.186783396,-0.021,42.99989245,13.15843245,138.138386,7.577946461,2132.018774,157.1857143,3467.099026,982.204,1352.477152,259.6506449,159.1685469,160.8932542,1.724707352
1995,Vietnam,7322.4,2.434720857,17828.0,9.54,29505.6636,8111.482808,6273.622402,398.682083,406.0,97.9,241.1330049,3040.0,330.0,807.0,1804.0,12913.0,174.4811372,74.008,0.251162791,612.0,1.72255814,1054.205581,1.054883721,78.61822326,0.0,457.7554884,52.76302326,466.1237302,6.298288431,18882.20558,180.7794256,19289.26047,7934.4,3054.057402,235.3435102,56.67705754,57.51743742,0.840379878
1995,Cambodia,1969.035,1.113540389,2192.6,6.443,2829.515873,1290.289038,869.0816697,253.3365451,47.5,28.65,603.1578947,5.6,-239.0,14.0,197.0,1786.0,159.9068851,11.169,0.296943231,23.446,1.806913368,42.36489083,0.0,0.0,0.0,0.0,2.118393013,40.24649782,3.603411032,2234.964891,163.5102962,2282.464891,1992.481,300.2149163,199.5388764,93.39257324,96.6248867,3.232313456
1995,Laos,589.012,1.525945142,898.8,7.045,1498.493958,559.4488915,347.9561249,312.5117744,49.5,7.33,148.0808081,0.0,29.0,35.0,55.0,887.8,185.1511992,4.795,0.289799929,23.584,2.441955159,57.59107047,1.608389606,0.0,0.0,6.042328518,5.763251186,47.39388038,9.884020933,956.3910705,195.0352201,1007.49946,612.596,169.1601418,238.2475178,27.92829634,27.92829634,0.0
1995,Mongolia,354.7,0.735833098,261.0,6.376,1610.777462,669.4759458,653.0312848,698.5158117,66.9,16.764,250.5829596,12.0,76.0,15.0,84.0,292.9,127.0164788,2.306,0.256625467,6.226,2.142571218,13.3396484,1.064225812,0.0,0.0,5.847981144,1.10169313,7.454199943,3.232523826,274.3396484,130.2490026,342.3038742,360.926,280.9788155,268.0947985,9.34609375,9.34609375,0.0
1995,Yemen,733.195,1.114710275,817.3,5.669,10600.13217,4447.640801,2371.741018,699.7710702,2369.2,335.008,141.4013169,150.0,-131.0,241.0,128.0,2436.5,160.8463163,15.148,0.255740072,13.631,3.467941195,47.27150643,0.767220217,0.0,0.0,3.639948448,1.442629747,42.95614845,2.835763695,864.5715064,163.68208,3234.538727,746.826,466.6173514,238.9579066,11.84243713,15.32810307,3.485665931
1995,Armenia,133.512,2.134639583,285.0,8.033,2145.725481,1074.444751,417.4727661,665.7541053,317.9,60.421,190.0629129,0.0,32.0,98.0,100.0,436.9,135.5569345,3.223,0.264462783,32.6,3.469654367,113.1107324,0.0124,0.0,0.0,33.0578479,2.334412987,77.73090123,24.11756166,398.1107324,159.6744962,716.0231621,166.112,222.1045181,269.6853811,452.8327737,519.616206,66.78343234
1995,Azerbaijan,603.393,1.668067081,1006.5,-13.027,5001.190321,1148.840381,1420.924397,644.0682963,647.0,36.539,56.47449768,0.4,10.0,270.0,235.0,1158.1,149.143593,7.765,0.235236701,16.0,2.286206686,36.57930698,13.95729917,0.012,-3.293313812,4.116642265,4.386929234,42.02103758,5.41159531,1043.079307,154.5551884,1704.036606,619.393,517.0365041,248.6166151,373.5176443,405.4614723,31.94382796
1995,Georgia,233.152,2.187414219,510.0,2.6,3390.850767,1435.237999,864.7311968,668.938798,636.0,202.789,318.8506289,40.0,5.0,248.0,63.0,800.0,157.8220556,5.069,0.245639311,23.2,3.740705535,86.78436841,2.986974016,0.0,-12.28196553,19.44480782,18.02992539,52.29660921,10.31694796,596.7843684,168.1390036,1235.771342,256.352,407.2596568,276.4002562,606.6388519,646.7770928,40.13824093
1995,Kyrgyzstan,559.6,1.760364546,985.1,-5.751,1555.20575,1226.987918,738.1540871,338.6772104,247.4,26.33,106.4268391,0.3,28.0,350.0,241.0,669.2,145.7317073,4.592,0.236199217,43.8,2.327301086,101.9357876,0.125185585,1.399244163,0.0,20.77301255,6.123700904,73.76501552,16.06381,1087.035788,161.7955173,1334.560973,603.4,367.5874865,267.5709444,140.0779688,147.2185938,7.140625
1995,Tajikistan,264.6,0.89191232,236.0,-12.498,1446.978434,731.0023704,373.2620122,250.5590361,430.0,61.0,141.8604651,0.0,11.0,23.0,76.0,578.0,100.0865801,5.775,0.253314661,4.0,7.067479044,28.26991618,18.99859958,0.0,0.0,5.446265213,1.114584509,40.70766604,7.0489465,264.2699162,107.1355266,713.2685158,268.6,279.2902095,199.5395097,188.2056262,199.7737156,11.56808943
1995,Turkmenistan,648.0,1.883333333,1220.4,-7.2,5080.468865,2090.2,2084.4,1213.101448,273.0,37.41,137.032967,20.0,10.0,602.0,232.0,649.4,155.0620821,4.188,0.23642569,4.0,1.241234874,4.964939497,5.110104871,0.0,6.85634502,0.515880856,-6.517783432,16.07694694,3.838812546,1225.364939,158.9008947,1503.475044,652.0,324.3971628,288.720267,58.296875,58.296875,0.0
1995,Uzbekistan,1665.3,1.859004384,3095.8,-0.9,9101.084191,3744.994152,3730.994152,397.0977875,1651.0,227.528,137.812235,10.0,125.0,916.0,575.0,3370.8,147.0744797,22.919,0.233888178,45.9,2.243593999,102.9809646,1.847716603,0.0,29.23602219,10.36124627,-28.81502347,123.2824584,5.379050499,3198.780965,152.4535302,4851.628681,1711.2,1837.225189,288.4356421,0.0,2.7375,2.7375
1995,Moldova,873.329,2.588944144,2261.0,-1.425,2389.674394,969.1759047,770.8320861,550.7431192,85.8,18.351,213.8811189,88.0,-55.0,1176.0,358.0,587.8,135.4690021,4.339,0.254433683,59.24,1.720962117,101.9497958,4.749004696,0.329237186,7.633010495,36.64786442,-5.648427766,75.36987223,17.37033239,2362.949796,152.8393345,2453.498801,932.569,452.7189253,337.1169659,243.5169266,262.0103953,18.49346875
1995,Bolivia,698.018,1.44953282,1011.8,4.678,6925.174928,1796.762636,1921.854387,926.9408282,165.3,85.357,516.3762855,0.0,138.0,417.0,111.0,845.5,113.1709276,7.471,0.253123228,184.554,1.366063631,252.1125074,0.143267747,0.0,0.0,92.4469311,26.01322106,133.7953698,17.90862934,1263.912507,131.0795569,1429.355775,882.572,586.9143042,261.1588971,76.28939673,80.09433858,3.804941848
1995,Colombia,1299.245,2.108455295,2739.4,5.202,115508.9194,21420.98605,15499.68099,3168.708184,2426.6,451.327,185.9915108,0.7,33.0,1667.0,764.0,3228.3,88.5606123,36.453,0.248380356,378.703,3.20891236,1215.224737,16.8888707,8.169229916,0.0,190.3589534,153.8584665,879.7311807,24.13329988,3954.624737,112.6939122,6398.113608,1677.948,3643.694564,294.515019,16.6058,16.68118438,0.075384375
1995,DomRep,142.473,2.682613548,382.2,5.494,20461.08037,7485.368709,6375.826903,2584.775186,797.0,146.7,184.0652447,0.0,34.8,563.0,22.0,600.0,75.79585649,7.916,0.298439284,42.407,1.914193103,81.17518691,0.0,8.241699277,0.0,0.892035021,8.117548534,63.92390407,8.075278433,463.3751869,83.87113493,1260.375187,184.88,663.6203556,256.0012905,1.736386237,14.12264035,12.38625411
1995,Ecuador,986.19,1.387055233,1367.9,2.253,31031.97654,7497.319711,7704.959705,2725.689639,522.3,101.055,193.4807582,141.3,82.0,453.0,197.0,1196.8,105.1207729,11.385,0.241518099,91.4,1.475051972,134.8197502,0.293686008,1.244059728,-0.362277149,32.55011876,2.687854924,98.78814804,8.677044185,1502.71975,113.7978171,2025.313436,1077.59,1000.840597,268.558909,16.47871268,18.42145119,1.942738506
1995,El Salvador,438.445,1.989531184,872.3,6.397,13092.50855,4511.491519,2013.686647,2283.709846,197.9,68.695,347.1197575,0.3,124.0,308.0,90.0,799.9,139.5255538,5.733,0.295659254,5.558,5.090520387,28.29311231,1.270447814,0.0999,0.0,0.151673197,2.765596662,26.56291436,4.633335837,900.5931123,144.1588896,1099.76356,444.003,340.7749979,253.5410545,18.32525503,37.74853253,19.4232775
1995,Guatemala,608.885,1.895596049,1154.2,4.415,19312.09118,6543.509279,5121.078695,1928.124119,483.5,84.415,174.5915202,2.5,242.0,333.0,125.0,1482.2,147.9832268,10.016,0.234861515,14.212,3.424430276,48.66800308,1.174777297,5.96947512,-0.265628373,1.644030603,31.15320562,11.08311488,1.106541022,1202.868003,149.0897679,1687.54278,623.097,497.8256264,251.7204,67.19577841,80.89931197,13.70353356
1995,Haiti,461.15,0.816870866,376.7,9.9,,704.6759657,233.022616,,516.0,125.8,243.7984496,0.0,14.0,57.0,83.0,719.7,91.35567403,7.878,0.260144648,215.667,1.027902289,221.6846029,0.0,0.0,0.0,7.934411758,44.11923154,169.6309596,21.53223656,598.3846029,112.8879106,1114.384603,676.817,412.7559321,197.5700014,136.530468,186.4810475,49.95057951
1995,Honduras,499.472,1.55163853,775.0,4.08,6635.133201,4477.43818,3629.987554,1190.158422,238.7,42.761,179.1411814,0.4,68.0,340.0,75.0,695.3,124.7174888,5.575,0.261287935,3.213,2.358829081,7.578917839,1.136863805,2.295414508,0.0,0.901704663,1.592288675,3.981244264,0.714124532,782.5789178,125.4316133,1022.415782,502.685,382.7269515,262.8473444,53.24358179,57.67180136,4.428219571
1995,Jamaica,2.862,1.397624039,4.0,2.521,,,,,448.7,88.962,198.2661021,0.0,9.0,166.0,11.0,299.7,121.7303006,2.462,0.273006095,20.343,4.645827512,94.51006908,2.102965952,3.810892084,0.0,2.742127822,8.675041683,81.38475504,33.05635867,98.51006908,154.7866592,549.313035,23.205,240.1803439,319.414945,57.51220264,59.95512354,2.442920903
1995,Nicaragua,369.669,1.360135689,502.8,5.912,4236.782511,1436.991107,608.2518827,913.6904271,137.8,43.575,316.2191582,2.8,8.0,53.0,133.0,480.8,103.6877291,4.637,0.248685566,7.05,2.864293323,20.19326793,3.691488536,0.68139845,0.0,4.463905903,2.53932831,16.2001238,3.493664827,522.9932679,107.181394,664.4847565,376.719,190.8992251,215.5444245,44.93530473,80.66546813,35.7301634
1995,Peru,807.877,2.176197614,1758.1,8.609,57180.26913,11283.67214,8139.829029,2399.809843,2320.9,517.887,223.140592,0.0,174.0,1413.0,258.0,2560.4,107.4579259,23.827,0.338492444,377.03,3.090939761,1165.377018,15.49144519,0.082253664,0.0,115.3673303,262.9703793,802.4491432,33.67814426,2923.477018,141.1360701,5259.868463,1184.907,1764.686102,245.9328444,202.120926,305.5199156,103.3989895
1996,Algeria,3663.945,1.33754737,4900.7,3.8,70399.06272,14248.10475,33027.94491,2445.515779,4145.4,1079.26,260.3512327,0.0,-953.0,1717.0,505.0,6171.1,214.3710703,28.787,0.253884385,85.42,3.418017362,291.967043,15.82410596,0.00279,0.0,18.24997127,33.22153346,256.3171054,8.903918624,5192.667043,223.2749889,9353.891149,3749.365,1856.669072,366.2560663,15.42066907,23.99772326,8.577054192
1996,Egypt,2545.317,5.894864962,15004.3,4.879,61453.11051,16843.64873,13444.34826,973.5917381,10118.9,1699.87,167.9896036,202.6,-1063.0,5487.0,1905.0,16465.6,260.8618504,63.12,0.240867716,141.917,4.965571199,704.6989679,12.55522968,100.8566116,4.516269668,71.2202479,164.0829418,383.1328597,6.069912226,15708.99897,266.9317627,25840.4542,2687.234,4472.005394,387.5384391,141.9495686,143.8767632,1.927194599
1996,Morocco,5986.059,1.684330208,10082.5,12.217,43428.7643,12457.95961,10020.18782,1589.399952,2316.7,608.316,262.5786679,28.0,-3470.0,1774.0,1223.0,5904.2,216.0811009,27.324,0.254338023,66.163,4.83812326,320.1047493,7.886767762,13.58037875,-0.0191,36.33981676,32.30906777,245.7622538,8.994373216,10402.60475,225.0754741,12727.19152,6052.222,1654.584901,362.6179498,0.0,0.329074998,0.329074998
